id_empleado,nombre,depto,superior,marca,etiqueta
40,Georges Seurat,Producción,Caravaggio,2026-01-17 05:40:22,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-01-17 05:52:55,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-01-17 06:00:33,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-17 06:02:13,entrada
12,Édouard Manet,Producción,Caravaggio,2026-01-17 06:03:09,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-01-17 06:04:36,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-17 06:06:30,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-01-17 06:10:31,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-17 06:15:12,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-01-17 06:15:35,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-01-17 06:16:34,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-01-17 06:17:50,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-01-17 13:45:03,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-17 13:48:53,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-01-17 13:56:10,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-17 13:57:15,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-01-17 13:57:51,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-17 13:58:33,entrada
40,Georges Seurat,Producción,Caravaggio,2026-01-17 14:00:44,salida
10,Pablo Picasso,Producción,Caravaggio,2026-01-17 14:04:01,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-01-17 14:05:50,entrada
12,Édouard Manet,Producción,Caravaggio,2026-01-17 14:11:29,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-01-17 14:11:35,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-01-17 14:15:32,salida
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-17 14:15:41,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-17 20:39:46,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-01-17 20:40:58,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-17 20:43:56,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-01-17 20:55:31,entrada
24,Joan Miró,Producción,Artemisia Gentileschi,2026-01-17 20:57:24,salida
34,El Greco,Producción,Vincent Van Gogh,2026-01-17 20:59:07,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-17 20:59:13,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-17 21:00:13,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-01-17 21:02:22,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-17 21:07:47,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-01-17 21:11:32,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-01-17 21:11:36,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-17 21:14:33,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-01-17 21:36:59,salida
40,Georges Seurat,Producción,Caravaggio,2026-01-18 05:35:15,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-18 05:40:10,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-18 05:48:30,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-01-18 05:48:49,entrada
14,Edgar Degas,Producción,Caravaggio,2026-01-18 05:56:05,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-01-18 05:56:53,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-01-18 05:59:33,salida
30,Andy Warhol,Producción,Vincent Van Gogh,2026-01-18 06:02:05,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-18 06:02:26,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-01-18 06:02:38,salida
10,Pablo Picasso,Producción,Caravaggio,2026-01-18 06:02:42,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-01-18 06:06:03,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-18 06:15:41,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-18 06:16:42,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-01-18 13:37:57,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-18 13:50:22,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-01-18 13:51:55,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-01-18 13:57:10,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-18 14:02:16,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-01-18 14:05:54,salida
40,Georges Seurat,Producción,Caravaggio,2026-01-18 14:08:34,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-18 14:14:15,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-18 14:15:53,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-18 14:16:04,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-01-18 14:16:07,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-18 14:16:46,salida
16,Francisco de Goya,Producción,Caravaggio,2026-01-18 14:23:39,salida
14,Edgar Degas,Producción,Caravaggio,2026-01-18 14:25:10,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-01-18 20:34:39,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-18 20:46:36,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-18 20:47:05,entrada
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-18 20:50:18,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-01-18 20:53:55,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-18 21:04:43,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-18 21:06:57,salida
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-18 21:08:16,salida
34,El Greco,Producción,Vincent Van Gogh,2026-01-18 21:11:07,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-01-18 21:12:42,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-01-18 21:13:42,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-18 21:20:21,salida
14,Edgar Degas,Producción,Caravaggio,2026-01-19 05:43:40,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-19 05:49:04,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-19 05:51:51,entrada
40,Georges Seurat,Producción,Caravaggio,2026-01-19 05:53:05,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-01-19 05:54:20,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-01-19 05:57:50,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-01-19 06:00:09,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-19 06:09:25,salida
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-19 06:09:28,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-19 06:19:25,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-01-19 06:21:54,salida
34,El Greco,Producción,Vincent Van Gogh,2026-01-19 06:22:38,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-19 07:07:08,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-19 07:50:36,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-01-19 07:52:23,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-19 07:53:47,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-19 08:06:33,entrada
1,Claude Monet,Dirección,N/A,2026-01-19 08:09:41,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-01-19 08:11:37,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-19 13:53:13,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-01-19 13:59:25,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-19 14:00:09,entrada
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-01-19 14:01:14,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-01-19 14:07:25,salida
10,Pablo Picasso,Producción,Caravaggio,2026-01-19 14:08:45,salida
14,Edgar Degas,Producción,Caravaggio,2026-01-19 14:09:44,salida
40,Georges Seurat,Producción,Caravaggio,2026-01-19 14:11:45,salida
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-19 14:12:13,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-01-19 14:12:47,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-19 14:17:47,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-19 14:21:37,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-01-19 16:56:59,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-19 17:01:12,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-19 17:04:04,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-19 17:07:53,salida
3,Mary Cassatt,Administración,Claude Monet,2026-01-19 17:08:27,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-19 17:21:11,salida
1,Claude Monet,Dirección,N/A,2026-01-19 18:16:21,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-19 20:49:24,entrada
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-01-19 20:51:25,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-19 20:53:31,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-01-19 20:54:37,entrada
34,El Greco,Producción,Vincent Van Gogh,2026-01-19 20:54:52,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-19 21:07:30,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-19 21:11:12,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-01-19 21:14:17,salida
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-19 21:18:38,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-01-19 21:25:38,salida
34,El Greco,Producción,Vincent Van Gogh,2026-01-20 06:02:34,salida
22,Vincent Van Gogh,Producción,Rembrandt van Rijn,2026-01-20 06:07:21,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-20 06:16:02,salida
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-01-20 06:18:20,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-20 06:20:42,salida
12,Édouard Manet,Producción,Caravaggio,2026-01-20 06:38:50,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-20 06:39:19,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-20 06:40:01,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-01-20 06:40:21,entrada
40,Georges Seurat,Producción,Caravaggio,2026-01-20 06:46:22,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-01-20 06:48:32,entrada
14,Edgar Degas,Producción,Caravaggio,2026-01-20 07:01:45,entrada
10,Pablo Picasso,Producción,Caravaggio,2026-01-20 07:12:00,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-01-20 07:19:07,entrada
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-20 07:47:56,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-20 08:33:39,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-20 08:41:09,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-01-20 09:09:15,entrada
1,Claude Monet,Dirección,N/A,2026-01-20 09:15:55,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-01-20 09:17:28,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-20 09:24:58,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-20 13:35:12,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-01-20 13:39:54,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-20 13:51:59,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-20 13:53:27,entrada
15,Georgia O'Keeffe,Producción,Caravaggio,2026-01-20 13:53:31,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-01-20 13:54:32,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-20 13:59:07,salida
11,Frida Kahlo,Producción,Caravaggio,2026-01-20 14:00:03,salida
14,Edgar Degas,Producción,Caravaggio,2026-01-20 14:07:30,salida
40,Georges Seurat,Producción,Caravaggio,2026-01-20 14:11:52,salida
10,Pablo Picasso,Producción,Caravaggio,2026-01-20 14:14:43,salida
12,Édouard Manet,Producción,Caravaggio,2026-01-20 14:16:29,salida
13,Auguste Renoir,Producción,Caravaggio,2026-01-20 14:18:26,salida
16,Francisco de Goya,Producción,Caravaggio,2026-01-20 14:19:49,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-20 16:51:49,salida
3,Mary Cassatt,Administración,Claude Monet,2026-01-20 17:03:54,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-01-20 17:04:54,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-20 17:05:34,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-20 17:05:53,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-20 17:15:52,salida
1,Claude Monet,Dirección,N/A,2026-01-20 18:03:18,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-20 20:42:22,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-20 20:48:29,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-20 20:51:50,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-01-20 20:52:22,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-01-20 20:52:26,entrada
27,Edvard Munch,Producción,Artemisia Gentileschi,2026-01-20 20:53:10,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-20 21:04:34,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-01-20 21:08:01,entrada
21,Artemisia Gentileschi,Producción,Rembrandt van Rijn,2026-01-20 21:11:52,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-01-20 21:13:25,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-01-20 21:28:32,salida
14,Edgar Degas,Producción,Caravaggio,2026-01-21 05:52:40,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-01-21 05:54:38,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-01-21 05:58:07,salida
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-21 05:59:34,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-21 06:01:26,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-01-21 06:05:48,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-21 06:07:16,salida
13,Auguste Renoir,Producción,Caravaggio,2026-01-21 06:08:16,entrada
12,Édouard Manet,Producción,Caravaggio,2026-01-21 06:08:48,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-01-21 06:10:29,salida
33,Hieronymus Bosch,Producción,Vincent Van Gogh,2026-01-21 06:23:00,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-21 06:47:26,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-21 07:34:43,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-01-21 07:37:13,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-21 07:44:17,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-21 07:57:12,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-01-21 07:57:17,entrada
1,Claude Monet,Dirección,N/A,2026-01-21 08:01:12,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-01-21 13:46:15,entrada
14,Edgar Degas,Producción,Caravaggio,2026-01-21 13:48:38,salida
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-21 13:55:38,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-01-21 13:56:59,salida
12,Édouard Manet,Producción,Caravaggio,2026-01-21 13:57:26,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-01-21 14:01:58,entrada
11,Frida Kahlo,Producción,Caravaggio,2026-01-21 14:02:03,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-01-21 14:03:52,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-01-21 14:09:07,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-21 14:11:35,entrada
20,Caravaggio,Producción,Rembrandt van Rijn,2026-01-21 14:25:01,salida
3,Mary Cassatt,Administración,Claude Monet,2026-01-21 17:05:03,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-21 17:14:25,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-01-21 17:17:25,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-21 17:17:27,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-21 17:32:55,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-21 17:36:49,salida
1,Claude Monet,Dirección,N/A,2026-01-21 18:16:31,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-21 20:44:27,entrada
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-21 20:45:27,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-21 20:53:43,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-01-21 20:53:44,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-01-21 20:54:45,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-21 21:06:54,salida
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-01-21 21:07:58,salida
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-01-21 21:09:43,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-01-21 21:09:51,entrada
26,Wassily Kandinsky,Producción,Artemisia Gentileschi,2026-01-21 21:12:04,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-01-21 21:18:19,salida
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-01-21 21:24:03,salida
10,Pablo Picasso,Producción,Caravaggio,2026-01-22 05:49:43,entrada
13,Auguste Renoir,Producción,Caravaggio,2026-01-22 05:50:56,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-01-22 05:51:53,entrada
30,Andy Warhol,Producción,Vincent Van Gogh,2026-01-22 05:58:20,salida
12,Édouard Manet,Producción,Caravaggio,2026-01-22 06:00:26,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-22 06:01:40,salida
11,Frida Kahlo,Producción,Caravaggio,2026-01-22 06:06:11,entrada
31,Jean-Michel Basquiat,Producción,Vincent Van Gogh,2026-01-22 06:06:46,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-22 06:08:09,salida
36,René Magritte,Producción,Vincent Van Gogh,2026-01-22 06:13:33,salida
32,Keith Haring,Producción,Vincent Van Gogh,2026-01-22 06:21:01,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-22 06:54:02,entrada
3,Mary Cassatt,Administración,Claude Monet,2026-01-22 07:15:00,entrada
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-22 07:47:13,entrada
1,Claude Monet,Dirección,N/A,2026-01-22 07:50:10,entrada
2,Johannes Vermeer,Administración,Claude Monet,2026-01-22 07:54:18,entrada
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-22 07:55:06,entrada
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-22 08:05:20,entrada
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-22 08:55:37,entrada
40,Georges Seurat,Producción,Caravaggio,2026-01-22 08:56:54,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-22 08:59:01,entrada
41,Piet Mondrian,Producción,Artemisia Gentileschi,2026-01-22 13:09:42,salida
42,Salvador Dalí,Producción,Vincent Van Gogh,2026-01-22 13:10:41,salida
40,Georges Seurat,Producción,Caravaggio,2026-01-22 13:13:00,salida
28,Paul Cézanne,Producción,Artemisia Gentileschi,2026-01-22 13:38:23,entrada
29,Diego Velázquez,Producción,Artemisia Gentileschi,2026-01-22 13:38:37,entrada
23,Henri Matisse,Producción,Artemisia Gentileschi,2026-01-22 13:44:45,entrada
25,Gustav Klimt,Producción,Artemisia Gentileschi,2026-01-22 13:51:13,entrada
16,Francisco de Goya,Producción,Caravaggio,2026-01-22 13:51:59,salida
24,Joan Miró,Producción,Artemisia Gentileschi,2026-01-22 14:08:24,entrada
12,Édouard Manet,Producción,Caravaggio,2026-01-22 14:08:37,salida
13,Auguste Renoir,Producción,Caravaggio,2026-01-22 14:09:00,salida
11,Frida Kahlo,Producción,Caravaggio,2026-01-22 14:15:24,salida
10,Pablo Picasso,Producción,Caravaggio,2026-01-22 14:16:09,salida
6,Albrecht Dürer,Ingeniería y Calidad,Leonardo da Vinci,2026-01-22 17:01:06,salida
7,Jackson Pollock,Ingeniería y Calidad,Leonardo da Vinci,2026-01-22 17:06:42,salida
3,Mary Cassatt,Administración,Claude Monet,2026-01-22 17:08:20,salida
5,Leonardo da Vinci,Ingeniería y Calidad,Rembrandt van Rijn,2026-01-22 17:08:45,salida
4,Rembrandt van Rijn,Operaciones,Claude Monet,2026-01-22 17:09:07,salida
2,Johannes Vermeer,Administración,Claude Monet,2026-01-22 17:13:48,salida
1,Claude Monet,Dirección,N/A,2026-01-22 18:25:41,salida
34,El Greco,Producción,Vincent Van Gogh,2026-01-22 20:28:11,entrada
35,Tamara de Lempicka,Producción,Vincent Van Gogh,2026-01-22 20:44:54,entrada
36,René Magritte,Producción,Vincent Van Gogh,2026-01-22 20:48:30,entrada
